text,label
ಕನ್ನಡ ಫಿಲ್ಮ್ ಹಿಸ್ಟರಿ ನಲ್ಲ್ಲಿ ಎರಡು ಕಾಲ ಘಟ್ಟ ಇರುತ್ತೆ,0
AvaneSrimannarayana du background music BGM release madi sir,0
Rashmika mandana aunty full stomach burning haa?!!! 🤣🤣🤣,2
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸಿದ ಸಾಂಗ,0
Love story bandidde adre e Tara yavdu illa,3
7 ವರ್ಷ ಕಷ್ಟಪಟ್ಟು ಮಾಡಿರೋ ಸಿನಿಮಾವನ್ನು ಸರಿಯಾದ ಸಮಯಕ್ಕೆ ಬಿಡುಗಡೆ ಮಾಡ್ಬೇಕಿತ್ತು ಸರ್... ಕೊರೋನಾ ವೈರಸ್ ಬಗ್ಗೆ ತಿಂಗಳ ಹಿಂದೆ ಮಾಹಿತಿ ಇತ್ತು.. ನನ್ನ ಪ್ರಕಾರ ಸಿನಿಮಾ ಸೋತಿದ್ದೇ ಆಗಿದ್ರೆ ಅದು ನಿಮ್ಮದೇ ತಪ್ಪಿಂದ... ಆದ್ರೆ ಇಂತ ಅದ್ಬುತ ಸಿನಿಮಾವನ್ನು ಇನ್ನೊಮ್ಮೆ ರಿ ರಿಲೀಸ್ ಮಾಡಿ ಸರ್....,3
Dhananjay Kinyaje ಇಲ್ಲ ಮಲಯಾಳಂನಲ್ಲಿಯೂ ಈಗ ಮೂವಿ ಓಡ್ತಾ ಇಲ್ಲ..ಅಲ್ಲಿ ಏನಿದ್ರೂ ಸೂಪರ್ ಸ್ಟಾರ್ ಗಳ ಮೂವಿಗೆ ಡಿಮಾಂಡ್ .ನಾನು ಎಷ್ಟೋ ಮೂವಿ ಯನ್ನು ಟಿವಿಯಲ್ಲಿ ನೋಡಿದ್ದೇನೆ..ತುಂಬಾ ಚೆನ್ನಾಗಿರುತ್ತೆ..ಆದ್ರೆ ಥಿಯೇಟರ್ ನಲ್ಲಿ ಓಡಿರೋದಿಲ್ಲ...ಕನ್ನಡದಲ್ಲಿ ಹೊಸಬರಿಗೆ ಇರುವಷ್ಟು ಸ್ಪೇಸ್ ಬೇರೆ ಭಾಷೆಯಲ್ಲಿ ಇಲ್ಲ...,1
Charitre shrustiso avatara....nRakshith ge idu hosa avatara,0
@Sujith Manipal alla uddin khalji dehali sulthana ...... ava ennu iddana,0
ವಿಜಯ್ ಪ್ರಕಾಶ್ ಅವರಿಗೆ ಈ ಸಾಂಗ್ match ಆಗ್ತಿಲ್ಲ but music is good,0
Navu matar use madatilla jagatinna yella deshgalu use madatidare.solemagane,1
ಖುಷಿ ತುಂಬ ನೋವಾವಿತಮ್ಮ. ನೈಜ ನಟನೆ ನನಗೆ ನಿನ್ನ ನೋಡಿ ತುಂಬ ಅತ್ತುಬಿಟ್ಟೆ.,0
@Poojari Avinash pls nivelru movie na promote madi. Insta & fb alli promote madi,0
Super d boss fans,0
ಸೂಪರ್  ಸರ್,0
@Chandan Papu lo childu dheera dheera appata kannada song salam rocky bhai hindi song modhlu adana tilko,2
supper song,5
Eno Anna dool ebsi bitti alla comment boxnalli,1
I am not understanding,5
Yes it's true,5
@Troll Stupid Fans halkat sulemagne nin Amman thullu sulemagne gaandu nayi sulemakla d boss bagge matadidre sulemagne Ninnamman keythini ashte nayi rande soole maga Nim Amman kalisu keythini soole rande magne,2
JASTI COMMETS MADIRODHU D,0
@Sanju Sp adhu gun hesru,0
Film hit ahagokai e tharadha song irbaiku,0
Guru kiccha matte puneet matte Shivanna boss anta yaaru annala guru,2
Evarge tik tok elde kakkasu agola anusutte,3
Hindi song ka ling do please,5
ತುಂಬಾ ಚೆನ್ನಾಗಿ ಮತಾಡ್ತಿಯ,0
ತೊಗರಿ ಅಭಿವೃದ್ಧಿ ನಿಗಮದ ವ್ಯವಸ್ಥಾಪಕ ನಿರ್ದೇಶಕರಿಗೆ,0
Ayyoo.  Teligram nalli 10 ralli 9 jana nodidaare..n Matte naanu 12 saari nodidini ..what a movie ya... Mother sentiment,0
ಹಾಡು ಕೇಳ್ತಾಯಿದ್ರೆ ಒಂಥರ ಲವ್ಲಿ ಕಿಕ್ ಏರುತ್ತೆ ಅನ್ನೋರು ಲೈಕ್ ಮಾಡಿ.......nಧನ್ಯವಾದಗಳು...nರಕ್ಷಿತ್ ಸರ್...ವಿಜಯ್ ಸರ್....ಅಜನೀಶ್ ಸರ್... ಸೂಪರ್ಬ್ ಸಾಂಗ್.ಹ್ಯಾಂಡ್ಸ್ ಅಪ್,0
ಇದೆಲ್ಲ ನಿಜಾನೆ ಏಕೆ ಅಂದ್ರೆ ಮಹಾಭಾರತ ನಡೆದಿರುವ ಬಗ್ಗೆ ನಮಗೆ ಗೊತ್ತಿದೆ ಅದರ ಕುರುಹುnಶ್ರೀ ಕೃಷ್ಣನ ಹೃದಯ ಈಗಲೂ ಪೂರಿ ಜಗನ್ನಾಥ್ ದೇವಸ್ಥನದಲ್ಲಿ ಜೀವಂತವಾಗಿ ಇರುವುದುn ನಮ್ಮ  ಕೆಲವು ರಾಜಕಾಿಣಿಗಳು taxnಹಣ ದೋಚುವ ಬಗ್ಗೆ ಹೆಚ್ಚಿನ ಆಸಕ್ತಿಯನ್ನು ಹೊಂದಿರುತ್ತಾರೆ. ಆದ್ದರಿಂದ ಇಂತಹ ಅನೇಕ ವಿಚಾರಗಳು ಯಾರಿಗೂ ತಿಳಿದಿಲ್ಲ,1
@prithvi nayak ಪೈಲ್ವಾನ್ ರನ್ನಿಂಗ್ ಸಕ್ಸಸ್ ಫುಲ್ ಇನ್ mars,0
Karab guru nenu nNkn eddu masthu🤗,0
Dagar sule munde bindu,2
Well side bro,5
ಹೌದು ಹುಲಿಯಾ,0
2020 ಇಪತ್ತರಲ್ಲಿ ಅತ್ಯುತ್ತಮ ನಿರ್ಧಾರ ಸರಿಯಾಗಿಯೇ ಇದೆ,0
Nangu tumba ase movie nodbekanta adre movie near by yellu illa.,0
Shivanna fans from Kerala,5
Muccukondiro neenu ninna labaskoskara bogalbeda kendra sarakara mannu tinnuttiddara modige takattu ilva byan madakke,2
ಅ ಬಿಂದು ಲವಡಗೆ modalu ತಿಕ್ಕ odibeku ಗುರು.....,2
Sir ಗೊತ್ತು sir ಈ video ಮಾಡಿ 1ವಾರ ಆಗಿದೆ ಅದುನ್ನ ಮೊದ್ಲು ನೋಡಿ sir,0
First Karnataka dalli tamil and telugu cinema galile bedike kadime agbeku avarinda ne nam kannadakke e paristithi,1
Hats of Shankar Ashvath Sir.nimma e swabimaanada jeevana Sukakarawaagi Saagali.,0
Music super,5
Howdu howdu howdu...,0
Sannavridvi idanna caset haaki keltidvi. Vatta maryakaagangilla.. uttara karnatakad maat kati sobugandra hinga nodri namd..,0
Nanna prakara badukira bhahudu adare media davari aa cotiyalli ashvattama na bage yake gottaglilla,3
superb really i liked it  like anything,5
Nam mane gu bandida,1
Thank you bhai..,5
Hands up,5
@Naveen R Naan sigapu manithan,0
34 M 🤫🤫,5
Any non kannadiga here?,5
Nam oorigu  bandidda. Nanu chicken biryani tinsi  kalsde,0
Heroine ... Love you,5
ಸೂಪರ್ ಸಾಂಗ್ ಹುಚ್ಚೆಬ್ಬಿಸುವ ಸಾಂಗ್,0
Rama Rama tusu daksha vrutha jaaripa,5
Tumba kalaavidara gati ide. Kalege bele illa. Ashwath Awara family ge ee thara aagbaardittu.,0
Hen helde guru,0
ಯಾರ್ಯಾಗ್ ಈ ಸಾಂಗ್ ಇಷ್ಟ ಆಯ್ತು ಲೈಕ್ ಮಾಡಿ...,0
ಸೂಪರ್ ಡೂಪರ್ ಹಿಟ್ ಮೈ favarate  ಸಾಂಗ್,0
Step was awesome,0
DEVARU OLLEYAVARIGE  KASTA KODTHANE ADHARE  KAY BIDALA,0
ನನಗೆ ಯಾದಿ ಮೇ ಶಾದಿ  ಕ್ಯಾಸೆಟ್ ಹಾಡುಗಳು ಬೇಕಾಗಿವೆ,0
Kannada industry nintirode Yash,0
Super guru,0
Idu charitre shrustiso avatara @ RAKSHIT SHETTY,0
ಬಾಯ್ ಬಡ್ಕೊಬೇಕು ಹಾಡು ಕೇಳಿದರೆ,0
Just say WOW,5
Vivek G side ge hogro nim,3
Trending in no. 1,0
Hindi version plzzz,5
@Royal Rumble story ge ee song relevantag idya...nEe song bekagitta anta...,1
Super super super super  song,5
ನಿಮ್ಮ ಈ ಚಿತ್ರ ಇಡೀ ಭಾರತದಲ್ಲಿ ಜನ ಮಾತಾಡೋ ಥರಾ ಆಗುತ್ತೇ..,0
Devaru nimmanna nimma kutumbavanna.chennagi idali..we at cab driver,0
No.1 song ri,0
Nivu Yaste ugudru Sariagla,0
ಬರೆಯುತ್ತಾ ಹೋದರೆ ಇದೊಂದು  ಸುದೀರ್ಘ ಲೇಖನವಾಗಿಬಿಡಬಹುದೇನೊ ಆದರೆ ಈ ಕ್ಷಣಕ್ಕೆ ಈ ಒಂದು ಅಪರೂಪದ ಸಿನೆಮಾದ ಕುರಿತು ಬರೆಯದೆ ಅಪೂರ್ಣನಾಗಲಾರೆ. ಕೆಲವು ಸಿನಿಮಾ,0
Hiii......Amar Prasad avre,0
Super song pakka block buster,5
Tiktok inda nam personal information china avrge gottagtide.... idella avrge gottagtilla bvc galu... ban madidre avrge madok bere kelsa iralvalla adke itara adtidare🤦‍and yar yaru tiktok ban madbardu anta heltaro avr videos nododna  modlu stop madbeku,4
@Nandi Parthasarathi ನಂದಿನಿ ನಂದಿನಿ ನಿನ್ ಶಾಟ ವಾಸ್ನಿ,2
@Kiccha Vitthal ನಿಮ್ಮ ಅವ್ವ ಗಲೀಜ್ ಅಂತೇ,2
Please innodh video maadi bro ticktock bagge,0
Hands up,5
Movie is awesome,5
ಎಲ್ಲಾ ಭಾಷೆ ಅಲ್ಲು ಹಾಡು ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ ಅಂತ ಹೇಳುವವರು ಇಲ್ಲಿ,0
Extradnary talent from raksit setty e movie enadru Kannada industrige hosa sandesha kodutte annoru like madi,0
सर आप लोगो से निवेदन है आप छत्तीसगढ़ मध्य्प्रदेश इस तरफ़ खुद की टाकीज खरीद लीजिये जिसमे सिर्फ साउथ की डब मूवी ही चलेगी आपसे रिक्वेस्ट है आप पैसा इन्वेस्ट करके दिखे छत्तीसगढ़ दुर्ग में तरुण बिग सिनेमा खाली हो रहा है आप दुर्ग में इन्वेस्ट कर सकते है nफिर क्या आप लोग धीरे धीरे पूरे हर जिलों में 1 सिनेमा घर आप अलॉट करते जाना फिर देखना आपकी हर मूवी को हम देख सकते है और अच्छा बिजनेस भी कर सकेगी,5
സൂപ്പർ മൂവി,5
രക്ഷിത് ഷെട്ടി കേരള ഫാൻസ്nRakshit Shetty kerala fans,3
#Vp Sir Super singing,5
Please darshan fans dislike madbedi nim Hero ne great but please Ee movie ge dislike madbedi,0
ನಾನು ನೋಡಿದ  ಸೂಪರ್ ಮೂವಿ ಹೃದಯ ಮುಟ್ಟಿದ ಸಿನಿಮಾ ಬಾವನೆಯ ಸಿನಿಮಾ ಲವ್ ಉ ದಿಯಾ,0
Bere Level #ASN #'Hands Up',0
Alla ri  valmiki real life na khate bardidaro real khate bardidaro avnu ganeshana hattira barsiridu avaga Ramayana Mahabharata nadide Ella  haganta ashvataama badkidane anta hege nambtira astukku adu nadidide elvo namg gotte ella adu hege aahvataama badkidane anta heltira. Edu bidi nivu avna nodidira bandu Kate helda anta ede alla nivu hogi kelidira avaru buildope GE helirbodu. Edu yarige esta agidiyo avru like madi.,2
ಹ್ಯಾಂಡ್ ಸಪ್ ಅನವರತ,0
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,0
ನೀಜಾ ಅಣ್ಣಾ ಸೂಪರ್ 🤣🤣🤣🤣🤣🤣🤣🤣,0
Devaru olledu madtane sir..nimge chenag iri,0
basava basavaraj mind your words. Maathina mele niga irli.,0
Nija. Never support communist party,5
Creative kannadiga super neevu..,0
1st rank raju,5
est movie li ede tara ede  same scenes.,1
Thank you so much Fayaz bhaii,5
Super And Best Film My entire life..,5
ಈ ವರ್ಷದ ಅತ್ಯುತ್ತಮ ಚಿತ್ರಗಳು ದಿಯಾ & ಲವ್ ಮಾಕ್ಟೇಲ್....,0
Y boss yaro sade,1
Super Anna enu ugiri chanagi,0
Hand's up,0
Yaar guru idnu kooda dislike maadidare,1
Bro aa game  name  heli,0
Xxxx I 444is,5
In sandalwoodnnTumba janrige jaatre hero gale ishta aagodu.. talent content bekagilla.. rhyming dialogues matte badavara para horado hero... Aaith mugitu,0
Superb movie i love this movie very much,5
Anjali Devi hi,5
Avane shriman narayana,0
ಜೈ ಜೈ ಹೋ ಶ್ರೀಮಾನ್ನಾರಾಯಣ nnnn,0
Now karabu is most liked song,0
ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ,0
anup kulkarni... True,5
ಎಲ್ಲೋ ಏನೋ ಆಗಿದ್ದಕ್ಕೆ ಟಿಕ್ ಟಾಕ್ ಬ್ಯಾನ್ ಮಾಡಿದ್ದಾರೆ ಅಂತೆnnಲೋ ಕಚಡ ಕಂತ್ರಿ ಗಜ್ಜಿ ನನ್ನ ನಾಯಿ ನನ್ನ ಮಗನೇ ನಮ್ಮ ದೇಶದ ಸೈನಿಕರ 20 ಸೈನಿಕರು ಉಸಿರನ್ನ ಕಿತ್ತುಕೊಂಡಿರುವ ಶತ್ರು ರಾಷ್ಟ್ರದ ಕಿತ್ತೋಗಿರೋ ಆಪ್ ಅನ್ನು ಡಿಲೀಟ್ ಮಾಡ್ ಇರೋದಕ್ಕೆ ಎಲ್ಲೋ ಏನೋ ಆಗಿದೆ ಅನ್ನೋ ಬುದ್ಧಿಮಾಂದ್ಯತೆ ನಿನಗೆ ತುಂಬಿದೆ ನಿನ್ನಂತ ಅವರನ್ನು ಡೈರೆಕ್ಟಾಗಿ ಹಣೆಗೆ ಗುಂಡಿಟ್ಟು ಚೀನಾ ಬಾರ್ಡರ್ ಅಲ್ಲಿ ನಿಲ್ಲಿಸಿ ಸಾಯಿಸಬೇಕು ಕೊಲ್ಲಬೇಕು,2
Super star in uk tippa,3
ಪವರ್ ಸ್ಟಾರ್ ಪುನೀತ್ ರಾಜಕುಮಾರ್ ಅಭಿಮಾನಿಗಳಿಂದ all tha best,0
ಈ ತರಹ‌ ಒಳ್ಳೆಯ ಕಾಂಸೆಪ್ಟ್ ಇಟ್ಕೊಂಡ್ ಮೂವಿ ಮಾಡ್ರಪ್ಪ. ಕಿಸ್ ಮಾಡೋದು,0
@desperado  ಶ್ರೀ ಮನ್ ನಾರಾಯಣ ಡಬ್ಬ ಸಿನಿಮಾ,1
@TROLL MONSTER_KANNADA nಆಯ್ತು ಕಣೋ.... ಇವಾಗ ನೀನು ನನಗಿಂತ ದೊಡ್ಡ ಷಂಡ ಅಲ್ಲ ಅನ್ನೋದಾದ್ರೆ ನಿನ್ mobile no. ಹಾಕೋಕೆ ಏನೋ ಕಷ್ಟ???? ನೀನ್ ನಿನ್ mobile no. ನಿನ್ ನಿಜವಾದ ಹೆಸರು ಹಾಕ್ಲಿಲ್ಲ ಅಂದ್ರೆ.... ಮೇಲೆ ನೀನು ಬೈದಿರೋ ಅಷ್ಟೂ comments ನಿಂಗೆ ಉಲ್ಟಾ ಆಗ್ಲಿ.... ನಿನ್ನಮ್ಮನ್,2
Vijaya prakash sir.... Spr,5
Super songs,5
Daily hakri........ nim video super agirutte,0
Super song ..,0
@Seema Ankalgi ft   ft ftnnnnCu,0
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,0
Kach hogedu banda varu like madi,0
No comments. Kambani kannadi iddanthe,5
Hindi version Elli ide guru,0
Nan nodidini mobile li,0
Super movie 🤩,0
Nimage aa devaru olledu madali Appaji...nNimma matugalu keli nange 100% Dairya bantu appaji thank you for your inspiration,0
open song edde agirlli n super music  super stepn         Bharjari gidde SongnnNalle release movie All the best  God bless you nn Dhruva Sarja Abhimanigallindan  Jaiii Anjaneya,0
You are true,5
Chindhi guru.. Sakkath.,0
Flop movie........ Boring,4
Sandeep NKV super,5
@Praveen M V,5
hands up guru,5
ಅಪ್ಪಟ ಕನ್ನಡದಲ್ಲಿ ಮನಸು ಮುಟ್ಟೋ ಹಾಗೆ ಸ್ವಚಂದವಾಗಿ ಮುಖ ಒರಿಸ್ಕೊಳ್ಳೋ ಹಾಗೆ  nಚೆನ್ನಾಗಿ ಉಗಿತಿರಾ ಅಣ್ಣಾ ಉರ್ಕೊಳ್ಳೋರು ಉರ್ಕೊಳ್ಳಿ ಕರೆಂಟ್ ಹೊಡಿದ ಕಾಗೆ ಹಾಗೆ,3
Sir enthavru jaatre dialogue,0
Good job bro.,5
Yes hange kick kodta hogutte.. ಒಳ್ಳೆ synch ಮಾಡಿದ್ದಾರೆ..,0
@Kiran Shali ಲೈ  ತಗಡು ನೀನು ಹಿಂದು ಧರ್ಮದ್ವನೆನೊ ಆಥವಾ  cross ನೀನು,2
ಹೌದು ಸ್ವಾಮಿ ಇಂತ ನನ್ ಮಕ್ಕಳಿಗೆ ಎಷ್ಟು ಉಗಿದರೂ ಬುದ್ಧಿ ಬರಲ್ಲ ನಮ್ಮಲ್ಲೇ ಹೌರೆ ಶತ್ರುಗಳು ಐ ಡೋಂಟ್ ಲೈಕ್ ಚೈನಾ,4
ತೊಗರಿ ತಿಪ್ಪ ಸೂಪರ್ ಸ್ಟಾರ್,0
Hindi version yelli,0
Tital nodi ...ond matu helbeku anth annistu ...Pade pade prashne Keli ...alohage maditirode nivu ....nachike agbeku ..nimge.,0
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರ,0
Guru e game name en guru.... Masth eede game,0
Fan from maharashtra 🤩🤩🤩,5
Super O super,0
#BOSS FAN'S YELLA LIKE MADRO,0
ಮರಿಯೋಕ್ ಸಾದ್ಯ ಆಗ್ದೆ ಇರೊ ಸಿನೆಮಾ,0
Song ಹೆಂಗೆ......ಹೌದು ಹುಲಿಯಾ...,0
ಇದರಲ್ಲಿ ಎನ್ ಚನ್ನಗಿದಿಯೊ ಗೊತ್ತಿಲ್ಲ ಆದರೇ ಮ್ಯೂಸಿಕ್ ಡ್ಯಾನ್ಸ್  ಚಿಂದಿ ಆಗಿದೆ.,0
ಯಾರೋ ಚೀನಾ ತು×× ಹುಟ್ಟಿರೋ ಮಕ್ಳು ೬ ದೀಸ್ ಲೈಕ್ ಮಾಡಿದಾರೆ,3
Mp3  osm bro,5
@Nandi Parthasarathi ನಿಮ್ಮ ಅಮ್ಮನ್  ಕಳುಸ್ತೀಯ,2
Jai D BoSs,5
Love u VP  sir super song super voice  RS is a legend Love u,5
ನಮಸ್ಕಾರ super bro,0
a d b boss,5
Super  song I like it so much,0
@d boss mania Bhrame nalli baduktidiya chinna nnModlu darshan ye boss ge bucket hidadu beladirodu adunna taleli itko nnDarshan antha 100 jana na industry boss belsavrennavryako innobban ge bucket hiditare bucket nan magne,1
Superb song,0
Rasmika ge  uribeku nimma cenema successful kanabeku hagu nimma jodi shanvi madam rakshit shetty jote  maduve agabeku idu nimma abhimani asheya,2
Super sir.ನಾವು ಚಿಕ್ಕವರಿದ್ದಾಗ ನಮ್ಮ ಕುಟುಂಬದವರು ಎಲ್ಲರೂ ಸೇರಿ ಕೇಳುತ್ತಿದ್ದೆವು.ನಮ್ಮ ಅಪ್ಪನ ಅಚ್ಚುಮೆಚ್ಚಿನ ಹಾಸ್ಯ ಕಾರ್ಯಕ್ರಮ ಇದು,0
Wow super super super jai India,5
@Nandi Parthasarathi hogo sulemgne urkondu barbeda illi ninna akkna keya wait for Roberrt,2
ವಿಜಯ್ ಮಲ್ಯ ಅವರೇ,0
ಟಿಕ ಟಾಕ್ ಹೀರೋ ಹೀರೋಯಿನಗಳ  ತಿಥಿ ಊಟ ಹಾಕಸು ಗುರು creative ಕನ್ನಡಿಗ,3
@chetan kumarab nan yavagloo compare maddhe...,2
26k dislikes nThese are rashmika fans,3
Shanvi shreevastav bittu bere yav hugiru illa ankondidde,0
Sar nanu nemma thandhe Abimani          Sar good luck,0
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,0
@Darshan Jain 🤣🤣🤣🤣🤣🤣🤣🤟🤟🤘🤘gottu bidu maga ningu avna bagge sumne yake bildup,2
Re relice agbeku,0
Akhilanda koti brahmand nayaka simple star,0
ನಾವೇ thukali stars ಅಂತ ಟಿಕ್ tak maritha idru ಕೆಲ sade ಗಳು ivaga ಮನೇಲಿ ಮುಸುರೆ ತಿಕ್ಕಿ baddetava,3
super tippa story,0
Tiktok ben agbek bro,0
All the best...... ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ ..ಟೀಮ್......ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಸರ್......frm ಯಶ್ ಬಾಸ್ fan,0
Unique actor...... super maga,0
Allow illo kelid nenapu,0
Hindi m kb aayega... Hindi m v ache se promotion kijiye plz,5
ಖಂಡಿತ ಹೌದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸುತ್ತದೆ  100%,0
Super movie dai,5
2020 super song,5
Matte Hands up enu?,0
Music superaagi kottidiya guru,0
Pakka hit movie,5
BGM neXt levEl nswAg...!,0
kiran kumar same here,5
youtu.be/C3... nnಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರnಅವನೇ ಶ್ರೀಮನ್ ನಾರಾಯಣ nnHands up!! n#ASN,0
ಶತದಿನೋತ್ಸವ ಆಚರಿಸಲೇಂದು ಕಿಚ್ಚಾ ಬಾಸ್ ಪ್ಯಾನ್ಸ್ ವತಿಯಿಂದ ಹಾರ್ದಿಕ ಶುಭಾಶಯಗಳು,0
All are fake,5
ನಿಮ್ಮ ದ್ವನಿ ಹೀಗೆ ಬರಲಿ ಸರ್ ಟ್ರೈಲರ್ ಅದ್ಭುತವಾಗಿದೆ,0
All the best for rocking star fans  song vibinna vagidhe,5
MANJUNATH HMv bobby j?,5
Super your video  nice,5
ಎಲ್ಲಿ ವರೆಗು.ನಿವು ಟೈಟಲ್ ಕೆಳಿ ಸಿನಿಮಾ ಒಪ್ಪಿ ಕೊಳ್ಳುತ್ತಿರೊ.ಅಲ್ಲಿವರೆಗೆ ನಿಮ್ಮ ಯಶಸ್ಸಿನ ಬಾಗಿಲ ನಿಮ್ಮ ಪಕ್ಕದಲ್ಲಿ ಇರುತ್ತೆ ವಿನಃ ಅದು ತೆರೆಯಲ್ಲ.ಅಣ್ಣ ನಮ್ಮಂತ ಮಾಸ್ ಆಡಿಯನ್ಸ್ ಗೆnನಿವು ತುಂಬ ಒಳ್ಳೆಯ ನಟ..ಸ್ವಲ್ಪ ಎಚ್ಚರಿಕೆಯಿಂದ ಕಥೆನ ಸೆಲೆಕ್ಟ್ ಮಾಡಿ..ನಿಮಗೆ ಕಂಡಿತ ಒಳ್ಳೆಯದಾಗುತ್ತೆ..,0
ಇದು ಸ್ಲೋ ಅಡಿಕ್ಟ್ ಸಾಂಗ್ ಗುರು.nಅಡಿಕ್ಟ್ ಆಗೋದು ಪಕ್ಕಾ...,0
ಹಾಡು ತುಂಬಾ ಚೆನ್ನಾಗಿ ಬರೆದಿದ್ದೀರಿnಹಾಡಿಗೆ ಸಂಗೀತ ತುಂಬಾ ಚೆನ್ನಾಗಿ ಮೂಡಿಬಂದಿದೆnಹಾಗಾಗಿ ಈ ಹಾಡು ಕೇಳಿದಾಗ ತುಂಬಾನೇ ಖುಷಿ ಆಯ್ತು,0
ನೀವು ಅದ್ಬುತ ..... ಸಾಹಿತ್ಯ ತುಂಬ ಸೂಪರ್.....,0
Namma devaru nimma devaru anta andkollodu samanyane.,0
Climax Swalpa Change madbekittu...,3
ತುಂಬಾ ಚೆನ್ನಾಗಿ ಬೈದ್ರಿ ನಿಮ್ಮ ಒಂದೊಂದು ಮಾತು ಮುತ್ತಿನಂತದ್ದು.......,0
Nice bro ... Nanu ella China apps delete madidini,0
ಕ್ಲೈಮಾಕ್ಸ್ ಚೇಂಜ್ ಮಾಡಿ ರೀ ರಿಲೀಸ್ ಮಾಡಿ ಚಿತ್ರ ಸುಪರ್ ಹಿಟ್ ಆಗುತ್ತೆ ಗ್ಯಾರೆಂಟಿ,0
Full movie upload madri.. Ofter release pls,0
ನಮ್ಮನೆಗು ಬಂದಿದ್ದ ನಾನು ಅವನಿಗೆ ಹೇಳಿದೆ ನಿನ್ನ ಬಗ್ಗೆನೇ ಟಿವಿಯಲ್ಲಿ ತೋರಿಸುತ್ತಿದ್ದಾರೆ ಅಂದೆ ಅದಕ್ಕೆ ಅವನು ಹೇಳಿದ ಹೆಣ್ಣು ಕೋಡಬೇಕಂತ ಎಲ್ಲಾ ಕಡೆ ಹೋಡಕೋತ್ತಿದ್ದಾರೆ. ಅಂತ ಹೇಳಿದಾ,0
@Nandi Parthasarathi ನಂದಿನಿ ಅವ್ರೆ ನಿಮ್ಮ ಹಾಲು ತುಂಬಾ ಕಾಸ್ಟ್ಲಿ ಅಂತೇ ಹೌದ,2
@d boss mania o brame nivu ede tara tilkolli avaru belitare,0
ಸರ್ ನಿಮ್ಮಂತಹ ವ್ಯಕ್ತಿತ್ವದ ಜೀವನಕ್ಕೆ ನನ್ನ ಶರಣು-ಶರಣಾರ್ಥಿಗಳು! ಆ ಸೃಷ್ಟಿಕರ್ತನ ಅನುಗ್ರಹ ಸದಾ ನಿಮಗಿರಲಿ ಎಂದು ಹಾರೈಸುವೆ,0
